"","date","pf_d1_1","pf_d1_2","pf_d1_3","pf_d1_4","pf_d1_5","pf_d1_6","pf_d1_7","pf_d1_8","pf_d1_9","pf_d2_1","pf_d2_2","pf_d2_3","pf_d2_4","pf_d2_5","pf_d2_6","pf_d2_7","pf_d2_8","pf_d2_9","mo_d1_1","mo_d1_2","mo_d1_3","mo_d1_4","mo_d1_5","mo_d1_6","mo_d1_7","mo_d1_8","mo_d1_9","mo_d2_1","mo_d2_2","mo_d2_3","mo_d2_4","mo_d2_5","mo_d2_6","mo_d2_7","mo_d2_8","mo_d2_9","az_d1_1","az_d1_2","az_d1_3","az_d1_4","az_d1_5","az_d1_6","az_d1_7","az_d1_8","az_d1_9","az_d2_1","az_d2_2","az_d2_3","az_d2_4","az_d2_5","az_d2_6","az_d2_7","az_d2_8","az_d2_9","ja_d1_1","ja_d1_2","ja_d1_3","ja_d1_4","ja_d1_5","ja_d1_6","ja_d1_7","ja_d1_8","ja_d1_9","ja_d2_1","ja_d2_2","ja_d2_3","ja_d2_4","ja_d2_5","ja_d2_6","ja_d2_7","ja_d2_8","ja_d2_9"
"460",2021-04-04,0,0.0048,0.0321,0.032,0.0351,0.0272,0.0131,0.1685,0.85916853883418,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0054,0.524066866028974,0,0.0013,0.0089,0.0106,0.0114,0.0088,0.0042,0.0025,0.0333687000576111,0,1e-04,0.0022,0.0037,0.0038,0.0029,0.0019,0.0017,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461",2021-04-05,0,0.0048,0.0322,0.0321,0.0353,0.0273,0.0132,0.3143,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0054,0.65705699378375,0,0.0022,0.0141,0.0158,0.0171,0.0132,0.006,0.0031,0.0333687000576111,0,1e-04,0.0023,0.0037,0.0039,0.003,0.0019,0.0017,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.3489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"462",2021-04-06,0,0.0048,0.0322,0.0321,0.0353,0.0273,0.0132,0.3143,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0054,0.65705699378375,0,0.0022,0.0141,0.0158,0.0171,0.0132,0.006,0.0031,0.0333687000576111,0,1e-04,0.0023,0.0037,0.0039,0.003,0.0019,0.0017,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.3489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"463",2021-04-07,0,0.0048,0.0322,0.0321,0.0353,0.0273,0.0132,0.3143,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0054,0.65705699378375,0,0.0022,0.0141,0.0158,0.0171,0.0132,0.006,0.0031,0.0333687000576111,0,1e-04,0.0023,0.0037,0.0039,0.003,0.0019,0.0017,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.3489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464",2021-04-08,0,0.0048,0.0322,0.0321,0.0353,0.0273,0.0132,0.3143,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0054,0.65705699378375,0,0.0022,0.0141,0.0158,0.0171,0.0132,0.006,0.0031,0.0333687000576111,0,1e-04,0.0023,0.0037,0.0039,0.003,0.0019,0.0017,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.3489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465",2021-04-09,0,0.0048,0.0322,0.0321,0.0353,0.0273,0.0132,0.3143,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0054,0.65705699378375,0,0.0022,0.0141,0.0158,0.0171,0.0132,0.006,0.0031,0.0333687000576111,0,1e-04,0.0023,0.0037,0.0039,0.003,0.0019,0.0017,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.3489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"466",2021-04-10,0,0.0048,0.0322,0.0321,0.0353,0.0273,0.0132,0.3143,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0054,0.65705699378375,0,0.0022,0.0141,0.0158,0.0171,0.0132,0.006,0.0031,0.0333687000576111,0,1e-04,0.0023,0.0037,0.0039,0.003,0.0019,0.0017,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.3489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"467",2021-04-11,0,0.0048,0.0322,0.0321,0.0353,0.0273,0.0132,0.3143,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0054,0.65705699378375,0,0.0022,0.0141,0.0158,0.0171,0.0132,0.006,0.0031,0.0333687000576111,0,1e-04,0.0023,0.0037,0.0039,0.003,0.0019,0.0017,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.3489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"468",2021-04-12,0,0.0048,0.0322,0.0321,0.0353,0.0273,0.0132,0.5553,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0054,0.753764719954987,0,0.0022,0.0141,0.0158,0.0171,0.0133,0.006,0.0031,0.0333687000576111,0,2e-04,0.003,0.0045,0.0045,0.0035,0.0021,0.0017,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.3559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"469",2021-04-13,0,0.0048,0.0322,0.0321,0.0353,0.0273,0.0132,0.5553,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0054,0.753764719954987,0,0.0022,0.0141,0.0158,0.0171,0.0133,0.006,0.0031,0.0333687000576111,0,2e-04,0.003,0.0045,0.0045,0.0035,0.0021,0.0017,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.3559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470",2021-04-14,0,0.0048,0.0322,0.0321,0.0353,0.0273,0.0132,0.5553,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0054,0.753764719954987,0,0.0022,0.0141,0.0158,0.0171,0.0133,0.006,0.0031,0.0333687000576111,0,2e-04,0.003,0.0045,0.0045,0.0035,0.0021,0.0017,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.3559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"471",2021-04-15,0,0.0048,0.0322,0.0321,0.0353,0.0273,0.0132,0.5553,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0054,0.753764719954987,0,0.0022,0.0141,0.0158,0.0171,0.0133,0.006,0.0031,0.0333687000576111,0,2e-04,0.003,0.0045,0.0045,0.0035,0.0021,0.0017,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.3559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"472",2021-04-16,0,0.0048,0.0322,0.0321,0.0353,0.0273,0.0132,0.5553,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0054,0.753764719954987,0,0.0022,0.0141,0.0158,0.0171,0.0133,0.006,0.0031,0.0333687000576111,0,2e-04,0.003,0.0045,0.0045,0.0035,0.0021,0.0017,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.3559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"473",2021-04-17,0,0.0048,0.0322,0.0321,0.0353,0.0273,0.0132,0.5553,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0054,0.753764719954987,0,0.0022,0.0141,0.0158,0.0171,0.0133,0.006,0.0031,0.0333687000576111,0,2e-04,0.003,0.0045,0.0045,0.0035,0.0021,0.0017,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.3559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"474",2021-04-18,0,0.0048,0.0322,0.0321,0.0353,0.0273,0.0132,0.5553,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0054,0.753764719954987,0,0.0022,0.0141,0.0158,0.0171,0.0133,0.006,0.0031,0.0333687000576111,0,2e-04,0.003,0.0045,0.0045,0.0035,0.0021,0.0017,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.3559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475",2021-04-19,0,0.0065,0.0413,0.0412,0.0353,0.0273,0.0132,0.7719,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0054,0.853592050196262,0,0.0022,0.0141,0.0158,0.0171,0.0133,0.006,0.0031,0.0333687000576111,0,0.0015,0.009,0.0105,0.0111,0.0086,0.0045,0.0024,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.3789,0,0,0,0,0,0,0,0,0,0,0,0,8e-04,0.0044,0.0044,0.0048,0.0037,0.0016,0,0,0,0,0,0,0,0,0,0,0
"476",2021-04-20,0,0.0065,0.0413,0.0412,0.0353,0.0273,0.0132,0.7719,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0054,0.853592050196262,0,0.0022,0.0141,0.0158,0.0171,0.0133,0.006,0.0031,0.0333687000576111,0,0.0015,0.009,0.0105,0.0111,0.0086,0.0045,0.0024,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.3789,0,0,0,0,0,0,0,0,0,0,0,0,8e-04,0.0044,0.0044,0.0048,0.0037,0.0016,0,0,0,0,0,0,0,0,0,0,0
"477",2021-04-21,0,0.0065,0.0413,0.0412,0.0353,0.0273,0.0132,0.7719,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0054,0.853592050196262,0,0.0022,0.0141,0.0158,0.0171,0.0133,0.006,0.0031,0.0333687000576111,0,0.0015,0.009,0.0105,0.0111,0.0086,0.0045,0.0024,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.3789,0,0,0,0,0,0,0,0,0,0,0,0,8e-04,0.0044,0.0044,0.0048,0.0037,0.0016,0,0,0,0,0,0,0,0,0,0,0
"478",2021-04-22,0,0.0065,0.0413,0.0412,0.0353,0.0273,0.0132,0.7719,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0054,0.853592050196262,0,0.0022,0.0141,0.0158,0.0171,0.0133,0.006,0.0031,0.0333687000576111,0,0.0015,0.009,0.0105,0.0111,0.0086,0.0045,0.0024,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.3789,0,0,0,0,0,0,0,0,0,0,0,0,8e-04,0.0044,0.0044,0.0048,0.0037,0.0016,0,0,0,0,0,0,0,0,0,0,0
"479",2021-04-23,0,0.0065,0.0413,0.0412,0.0353,0.0273,0.0132,0.7719,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0054,0.853592050196262,0,0.0022,0.0141,0.0158,0.0171,0.0133,0.006,0.0031,0.0333687000576111,0,0.0015,0.009,0.0105,0.0111,0.0086,0.0045,0.0024,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.3789,0,0,0,0,0,0,0,0,0,0,0,0,8e-04,0.0044,0.0044,0.0048,0.0037,0.0016,0,0,0,0,0,0,0,0,0,0,0
"480",2021-04-24,0,0.0065,0.0413,0.0412,0.0353,0.0273,0.0132,0.7719,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0054,0.853592050196262,0,0.0022,0.0141,0.0158,0.0171,0.0133,0.006,0.0031,0.0333687000576111,0,0.0015,0.009,0.0105,0.0111,0.0086,0.0045,0.0024,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.3789,0,0,0,0,0,0,0,0,0,0,0,0,8e-04,0.0044,0.0044,0.0048,0.0037,0.0016,0,0,0,0,0,0,0,0,0,0,0
"481",2021-04-25,0,0.0065,0.0413,0.0412,0.0353,0.0273,0.0132,0.7719,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0054,0.853592050196262,0,0.0022,0.0141,0.0158,0.0171,0.0133,0.006,0.0031,0.0333687000576111,0,0.0015,0.009,0.0105,0.0111,0.0086,0.0045,0.0024,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.3789,0,0,0,0,0,0,0,0,0,0,0,0,8e-04,0.0044,0.0044,0.0048,0.0037,0.0016,0,0,0,0,0,0,0,0,0,0,0
"482",2021-04-26,0,0.0065,0.0413,0.0412,0.0353,0.0273,0.1121,0.8966,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0443,0.853592050196262,0,0.0022,0.0141,0.0158,0.0171,0.0133,0.006,0.0031,0.0333687000576111,0,0.0016,0.0094,0.0108,0.0112,0.0086,0.0045,0.0024,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.4304,0,0,0,0,1e-04,1e-04,2e-04,1e-04,1e-04,0,0,0,0.0015,0.0084,0.0084,0.0093,0.0072,0.003,0,0,0,0,0,0,0,0,0,0,0
"483",2021-04-27,0,0.0065,0.0413,0.0412,0.0353,0.0273,0.1121,0.8966,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0443,0.853592050196262,0,0.0022,0.0141,0.0158,0.0171,0.0133,0.006,0.0031,0.0333687000576111,0,0.0016,0.0094,0.0108,0.0112,0.0086,0.0045,0.0024,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.4304,0,0,0,0,1e-04,1e-04,2e-04,1e-04,1e-04,0,0,0,0.0015,0.0084,0.0084,0.0093,0.0072,0.003,0,0,0,0,0,0,0,0,0,0,0
"484",2021-04-28,0,0.0065,0.0413,0.0412,0.0353,0.0273,0.1121,0.8966,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0443,0.853592050196262,0,0.0022,0.0141,0.0158,0.0171,0.0133,0.006,0.0031,0.0333687000576111,0,0.0016,0.0094,0.0108,0.0112,0.0086,0.0045,0.0024,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.4304,0,0,0,0,1e-04,1e-04,2e-04,1e-04,1e-04,0,0,0,0.0015,0.0084,0.0084,0.0093,0.0072,0.003,0,0,0,0,0,0,0,0,0,0,0
"485",2021-04-29,0,0.0065,0.0413,0.0412,0.0353,0.0273,0.1121,0.8966,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0443,0.853592050196262,0,0.0022,0.0141,0.0158,0.0171,0.0133,0.006,0.0031,0.0333687000576111,0,0.0016,0.0094,0.0108,0.0112,0.0086,0.0045,0.0024,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.4304,0,0,0,0,1e-04,1e-04,2e-04,1e-04,1e-04,0,0,0,0.0015,0.0084,0.0084,0.0093,0.0072,0.003,0,0,0,0,0,0,0,0,0,0,0
"486",2021-04-30,0,0.0065,0.0413,0.0412,0.0353,0.0273,0.1121,0.8966,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0443,0.853592050196262,0,0.0022,0.0141,0.0158,0.0171,0.0133,0.006,0.0031,0.0333687000576111,0,0.0016,0.0094,0.0108,0.0112,0.0086,0.0045,0.0024,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.4304,0,0,0,0,1e-04,1e-04,2e-04,1e-04,1e-04,0,0,0,0.0015,0.0084,0.0084,0.0093,0.0072,0.003,0,0,0,0,0,0,0,0,0,0,0
"487",2021-05-01,0,0.0065,0.0413,0.0412,0.0353,0.0273,0.1121,0.8966,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0443,0.853592050196262,0,0.0022,0.0141,0.0158,0.0171,0.0133,0.006,0.0031,0.0333687000576111,0,0.0016,0.0094,0.0108,0.0112,0.0086,0.0045,0.0024,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.4304,0,0,0,0,1e-04,1e-04,2e-04,1e-04,1e-04,0,0,0,0.0015,0.0084,0.0084,0.0093,0.0072,0.003,0,0,0,0,0,0,0,0,0,0,0
"488",2021-05-02,0,0.0065,0.0413,0.0412,0.0353,0.0273,0.1121,0.8966,0.862566585188158,0,0.0061,0.0343,0.0343,0.0374,0.0289,0.015,0.0443,0.853592050196262,0,0.0022,0.0141,0.0158,0.0171,0.0133,0.006,0.0031,0.0333687000576111,0,0.0016,0.0094,0.0108,0.0112,0.0086,0.0045,0.0024,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.4304,0,0,0,0,1e-04,1e-04,2e-04,1e-04,1e-04,0,0,0,0.0015,0.0084,0.0084,0.0093,0.0072,0.003,0,0,0,0,0,0,0,0,0,0,0
"489",2021-05-03,0,0.0065,0.0413,0.0412,0.0353,0.0273,0.2346,0.8966,0.862566585188158,0,0.0061,0.0347,0.0347,0.0379,0.0292,0.0153,0.1683,0.862739130128742,0,0.0034,0.0206,0.0223,0.0241,0.0187,0.0083,0.0031,0.0333687000576111,0,0.0027,0.0151,0.0165,0.0172,0.0133,0.0066,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.4403,0,0,0,8e-04,0.0038,0.0038,0.0042,0.0032,0.0275,0,0,0,0.0027,0.0151,0.015,0.0157,0.0122,0.0051,0,0,0,0,0,0,0,0,0,0,0
"490",2021-05-04,0,0.0065,0.0413,0.0412,0.0353,0.0273,0.2346,0.8966,0.862566585188158,0,0.0061,0.0347,0.0347,0.0379,0.0292,0.0153,0.1683,0.862739130128742,0,0.0034,0.0206,0.0223,0.0241,0.0187,0.0083,0.0031,0.0333687000576111,0,0.0027,0.0151,0.0165,0.0172,0.0133,0.0066,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.4403,0,0,0,8e-04,0.0038,0.0038,0.0042,0.0032,0.0275,0,0,0,0.0027,0.0151,0.015,0.0157,0.0122,0.0051,0,0,0,0,0,0,0,0,0,0,0
"491",2021-05-05,0,0.0065,0.0413,0.0412,0.0353,0.0273,0.2346,0.8966,0.862566585188158,0,0.0061,0.0347,0.0347,0.0379,0.0292,0.0153,0.1683,0.862739130128742,0,0.0034,0.0206,0.0223,0.0241,0.0187,0.0083,0.0031,0.0333687000576111,0,0.0027,0.0151,0.0165,0.0172,0.0133,0.0066,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.4403,0,0,0,8e-04,0.0038,0.0038,0.0042,0.0032,0.0275,0,0,0,0.0027,0.0151,0.015,0.0157,0.0122,0.0051,0,0,0,0,0,0,0,0,0,0,0
"492",2021-05-06,0,0.0065,0.0413,0.0412,0.0353,0.0273,0.2346,0.8966,0.862566585188158,0,0.0061,0.0347,0.0347,0.0379,0.0292,0.0153,0.1683,0.862739130128742,0,0.0034,0.0206,0.0223,0.0241,0.0187,0.0083,0.0031,0.0333687000576111,0,0.0027,0.0151,0.0165,0.0172,0.0133,0.0066,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.4403,0,0,0,8e-04,0.0038,0.0038,0.0042,0.0032,0.0275,0,0,0,0.0027,0.0151,0.015,0.0157,0.0122,0.0051,0,0,0,0,0,0,0,0,0,0,0
"493",2021-05-07,0,0.0065,0.0413,0.0412,0.0353,0.0273,0.2346,0.8966,0.862566585188158,0,0.0061,0.0347,0.0347,0.0379,0.0292,0.0153,0.1683,0.862739130128742,0,0.0034,0.0206,0.0223,0.0241,0.0187,0.0083,0.0031,0.0333687000576111,0,0.0027,0.0151,0.0165,0.0172,0.0133,0.0066,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.4403,0,0,0,8e-04,0.0038,0.0038,0.0042,0.0032,0.0275,0,0,0,0.0027,0.0151,0.015,0.0157,0.0122,0.0051,0,0,0,0,0,0,0,0,0,0,0
"494",2021-05-08,0,0.0065,0.0413,0.0412,0.0353,0.0273,0.2346,0.8966,0.862566585188158,0,0.0061,0.0347,0.0347,0.0379,0.0292,0.0153,0.1683,0.862739130128742,0,0.0034,0.0206,0.0223,0.0241,0.0187,0.0083,0.0031,0.0333687000576111,0,0.0027,0.0151,0.0165,0.0172,0.0133,0.0066,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.4403,0,0,0,8e-04,0.0038,0.0038,0.0042,0.0032,0.0275,0,0,0,0.0027,0.0151,0.015,0.0157,0.0122,0.0051,0,0,0,0,0,0,0,0,0,0,0
"495",2021-05-09,0,0.0065,0.0413,0.0412,0.0353,0.0273,0.2346,0.8966,0.862566585188158,0,0.0061,0.0347,0.0347,0.0379,0.0292,0.0153,0.1683,0.862739130128742,0,0.0034,0.0206,0.0223,0.0241,0.0187,0.0083,0.0031,0.0333687000576111,0,0.0027,0.0151,0.0165,0.0172,0.0133,0.0066,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.4403,0,0,0,8e-04,0.0038,0.0038,0.0042,0.0032,0.0275,0,0,0,0.0027,0.0151,0.015,0.0157,0.0122,0.0051,0,0,0,0,0,0,0,0,0,0,0
"496",2021-05-10,0,0.0098,0.0596,0.0595,0.0553,0.0574,0.3071,0.8966,0.862566585188158,0,0.0061,0.0348,0.0348,0.038,0.0293,0.0154,0.3142,0.865464626341381,0,0.004,0.024,0.0256,0.0278,0.0276,0.0084,0.0031,0.0333687000576111,0,0.0027,0.0151,0.0166,0.0173,0.0133,0.0066,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.4823,0,0,0,0.0021,0.0104,0.0103,0.0113,0.0087,0.071,0,0,0,0.0027,0.0151,0.015,0.0157,0.0122,0.0051,0,0,0,0,0,0,0,0,0,0,0
"497",2021-05-11,0,0.0098,0.0596,0.0595,0.0553,0.0574,0.3071,0.8966,0.862566585188158,0,0.0061,0.0348,0.0348,0.038,0.0293,0.0154,0.3142,0.865464626341381,0,0.004,0.024,0.0256,0.0278,0.0276,0.0084,0.0031,0.0333687000576111,0,0.0027,0.0151,0.0166,0.0173,0.0133,0.0066,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.4823,0,0,0,0.0021,0.0104,0.0103,0.0113,0.0087,0.071,0,0,0,0.0027,0.0151,0.015,0.0157,0.0122,0.0051,0,0,0,0,0,0,0,0,0,0,0
"498",2021-05-12,0,0.0098,0.0596,0.0595,0.0553,0.0574,0.3071,0.8966,0.862566585188158,0,0.0061,0.0348,0.0348,0.038,0.0293,0.0154,0.3142,0.865464626341381,0,0.004,0.024,0.0256,0.0278,0.0276,0.0084,0.0031,0.0333687000576111,0,0.0027,0.0151,0.0166,0.0173,0.0133,0.0066,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.4823,0,0,0,0.0021,0.0104,0.0103,0.0113,0.0087,0.071,0,0,0,0.0027,0.0151,0.015,0.0157,0.0122,0.0051,0,0,0,0,0,0,0,0,0,0,0
"499",2021-05-13,0,0.0098,0.0596,0.0595,0.0553,0.0574,0.3071,0.8966,0.862566585188158,0,0.0061,0.0348,0.0348,0.038,0.0293,0.0154,0.3142,0.865464626341381,0,0.004,0.024,0.0256,0.0278,0.0276,0.0084,0.0031,0.0333687000576111,0,0.0027,0.0151,0.0166,0.0173,0.0133,0.0066,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.4823,0,0,0,0.0021,0.0104,0.0103,0.0113,0.0087,0.071,0,0,0,0.0027,0.0151,0.015,0.0157,0.0122,0.0051,0,0,0,0,0,0,0,0,0,0,0
"500",2021-05-14,0,0.0098,0.0596,0.0595,0.0553,0.0574,0.3071,0.8966,0.862566585188158,0,0.0061,0.0348,0.0348,0.038,0.0293,0.0154,0.3142,0.865464626341381,0,0.004,0.024,0.0256,0.0278,0.0276,0.0084,0.0031,0.0333687000576111,0,0.0027,0.0151,0.0166,0.0173,0.0133,0.0066,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.4823,0,0,0,0.0021,0.0104,0.0103,0.0113,0.0087,0.071,0,0,0,0.0027,0.0151,0.015,0.0157,0.0122,0.0051,0,0,0,0,0,0,0,0,0,0,0
"501",2021-05-15,0,0.0098,0.0596,0.0595,0.0553,0.0574,0.3071,0.8966,0.862566585188158,0,0.0061,0.0348,0.0348,0.038,0.0293,0.0154,0.3142,0.865464626341381,0,0.004,0.024,0.0256,0.0278,0.0276,0.0084,0.0031,0.0333687000576111,0,0.0027,0.0151,0.0166,0.0173,0.0133,0.0066,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.4823,0,0,0,0.0021,0.0104,0.0103,0.0113,0.0087,0.071,0,0,0,0.0027,0.0151,0.015,0.0157,0.0122,0.0051,0,0,0,0,0,0,0,0,0,0,0
"502",2021-05-16,0,0.0098,0.0596,0.0595,0.0553,0.0574,0.3071,0.8966,0.862566585188158,0,0.0061,0.0348,0.0348,0.038,0.0293,0.0154,0.3142,0.865464626341381,0,0.004,0.024,0.0256,0.0278,0.0276,0.0084,0.0031,0.0333687000576111,0,0.0027,0.0151,0.0166,0.0173,0.0133,0.0066,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.4823,0,0,0,0.0021,0.0104,0.0103,0.0113,0.0087,0.071,0,0,0,0.0027,0.0151,0.015,0.0157,0.0122,0.0051,0,0,0,0,0,0,0,0,0,0,0
"503",2021-05-17,0,0.0146,0.0866,0.0864,0.0848,0.1228,0.3086,0.8966,0.862566585188158,0,0.0061,0.0348,0.0348,0.038,0.0293,0.0154,0.5553,0.865464626341381,0,0.0049,0.0293,0.031,0.0322,0.037,0.0255,0.0031,0.0333687000576111,0,0.0028,0.0153,0.0167,0.0175,0.0135,0.0067,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0026,0.0125,0.0124,0.0136,0.0105,0.0718,0,0,0,0.0044,0.0246,0.0246,0.0166,0.0129,0.0054,0,0,0,0,0,0,0,0,0,0,0
"504",2021-05-18,0,0.0146,0.0866,0.0864,0.0848,0.1228,0.3086,0.8966,0.862566585188158,0,0.0061,0.0348,0.0348,0.038,0.0293,0.0154,0.5553,0.865464626341381,0,0.0049,0.0293,0.031,0.0322,0.037,0.0255,0.0031,0.0333687000576111,0,0.0028,0.0153,0.0167,0.0175,0.0135,0.0067,0.0031,0.033102036858115,0,0.006,0.0331,0.033,0.0362,0.0281,0.489,0,0,0,0.0026,0.0125,0.0124,0.0136,0.0105,0.0718,0,0,0,0.0044,0.0246,0.0246,0.0166,0.0129,0.0054,0,0,0,0,0,0,0,0,0,0,0
